CmteID,Cycle,PACShort,Affiliate,Ultorg,RecipID,RecipCode,FECCandID,Party,PrimCode,Source,Sensitive,Foreign,Active
C00126805,1994,Shaklee Corp,Shaklee Corp,Shaklee Corp,C00126805,PB,,,H4600,Hvr02,N,1,1
C00126847,1994,Kaman Corp,,Kaman Corp,C00126847,PB,,,D3000,S&P94,Y,0,1
C00127258,1994,Air Products & Chemicals Inc,,Air Products & Chemicals Inc,C00127258,PB,,,M1000,S&P94,N,0,1
C00127274,1994,Commercial Federal S&L,,Commercial Federal S&L,C00127274,PB,,,F1200,RandMc,N,0,1
C00127357,1994,Bear Stearns,,Bear Stearns,C00127357,PB,,,F2300,S&P94,Y,0,1
C00127621,1994,"Bakery, Confectionery & Tobacco Workers","Bakery, Confectionery & Tobacco Workers","Bakery, Confectionery & Tobacco Workers",C00127621,PL,,,LG100,AFP88,N,0,1
C00127670,1994,Lehman Brothers,,Lehman Brothers,C00127670,PB,,,F2100,S&P94,N,0,1
C00127779,1994,Prudential Insurance,Prudential Insurance,Prudential Insurance,C00127779,PB,,,F3100,S&P94,Y,0,1
C00127811,1994,Florida Congressional Cmte,,Florida Congressional Cmte,C00127811,PI,,,J5100,AFP88,N,0,1
C00127910,1994,Delaware Bankers Assn,American Bankers Assn,American Bankers Assn,C00127910,PB,,,F1100,Name,N,0,1
C00127985,1994,KMS Fusion Inc,,KMS Fusion Inc,C00127985,PB,,,E1300,Phone,Y,0,1
C00128082,1994,Hospital Assn of Pennsylvania,American Hospital Assn,American Hospital Assn,C00128082,PB,,,H2100,WebDS,N,0,1
C00128132,1994,Looart Press,,Looart Press,C00128132,PB,,,C1000,Phone,Y,0,1
C00128140,1994,Fleet Financial Group,Fleet Financial Group,Fleet Financial Group,C00128140,PB,,,F1100,S&P94,N,0,1
C00128231,1994,Milk Industry Foundation,,Milk Industry Foundation,C00128231,PB,,,A2000,Name,N,0,1
C00128512,1994,Banc One Corp,Banc One Corp,Banc One Corp,C00128512,PB,,,F1100,S&P94,N,0,1
C00128678,1994,Southeastern Lumber Manufacturers Assn,,Southeastern Lumber Manufacturers Assn,C00128678,PB,,,B5200,Name,Y,0,1
C00128686,1994,Raisin Bargaining Assn,,Raisin Bargaining Assn,C00128686,PB,,,A1400,Name,N,0,1
C00128835,1994,JA Jones Construction,,JA Jones Construction,C00128835,PB,,,B2000,S&P94,N,0,1
C00128918,1994,Principal Mutual Life Insurance,,Principal Financial Group,C00128918,PB,,,F3100,Duns,N,0,1
C00128975,1994,National Concrete Masonry Assn,,National Concrete Masonry Assn,C00128975,PB,,,B5100,NTPA89,N,0,1
C00129122,1994,GenCorp Inc,,GenCorp Inc,C00129122,PB,,,D2000,S&P94,Y,0,1
C00129171,1994,Minnesota Citizens Concerned for Life,Right to Life,Right to Life,C00129171,PI,,,J7120,Name,N,0,1
C00129189,1994,National Society of Public Accountants,,National Society of Public Accountants,C00129189,PB,,,F5100,NTPA89,N,0,1
C00129205,1994,South Dakota ACRE,National Rural Electric Cooperative Assn,National Rural Electric Cooperative Assn,C00129205,PB,,,E1610,NTPA00,N,0,1
C00129262,1994,First Commerce Corp,,First Commerce Corp,C00129262,PB,,,F1100,S&P94,N,0,1
C00129437,1994,Mutual Life Insurance of New York,,Mutual Life Insurance of New York,C00129437,PB,,,F3100,S&P94,Y,0,1
C00129460,1994,Regional Airline Assn,,Regional Airline Assn,C00129460,PB,,,T1100,NTPA89,N,0,1
C00129742,1994,California Beet Growers Assn,,California Beet Growers Assn,C00129742,PB,,,A1200,Name,N,0,1
C00129809,1994,Trucking Industry PAC,,Trucking Industry PAC,C00129809,PB,,,T3000,Name,N,0,1
C00129833,1994,Washington Mutual,,Washington Mutual,C00129833,PB,,,F1200,Hvr03,N,0,1
C00129932,1994,American Resort Development Assn,,American Resort Development Assn,C00129932,PB,,,F4100,EncAssns,Y,0,1
C00130161,1994,Health Industry Distributors Assn,,Health Industry Distributors Assn,C00130161,PB,,,H4100,Phone,N,0,1
C00130468,1994,Builders Assn of Missouri,,Builders Assn of Missouri,C00130468,PB,,,B1000,Name,N,0,1
C00130575,1994,General Public Utilities,,General Public Utilities,C00130575,PB,,,E1600,S&P94,Y,0,1
C00130658,1994,American Conservative Union,,American Conservative Union,C00130658,PI,,,J1100,Name,N,0,1
C00130773,1994,National Multi Housing Council,,National Multi Housing Council,C00130773,PB,,,B2000,NTPA/Phone,N,0,1
C00131029,1994,Greenwood Mills,,Greenwood Mills,C00131029,PB,,,M8000,S&P94,N,0,1
C00131045,1994,Alliance of American Insurers,,Alliance of American Insurers,C00131045,PB,,,F3100,Phone,N,0,1
C00131185,1994,Aircraft Owners & Pilots Assn,,Aircraft Owners & Pilots Assn,C00131185,PB,,,T1400,AFP88,N,0,1
C00131383,1994,DynCorp,,DynCorp,C00131383,PB,,,D9000,Hvr03,Y,0,1
C00131557,1994,Heartland PAC,,Heartland PAC,C00131557,PI,,,J5100,RAC/Burke,N,0,1
C00131607,1994,Florida Citrus Mutual,,Florida Citrus Mutual,C00131607,PB,,,A1400,Name,N,0,1
C00131615,1994,Irvine Co,,Irvine Co,C00131615,PB,,,F4100,Duns,N,0,1
C00132282,1994,American Assn of Equipment Lessors,,American Assn of Equipment Lessors,C00132282,PB,,,G5300,Phone,Y,0,1
C00132399,1994,Parker Hunter Inc,,Parker Hunter Inc,C00132399,PB,,,F2100,Phone,N,0,1
C00132456,1994,Professional Services Council,,Professional Services Council,C00132456,PB,,,G5200,NTPA89,N,0,1
C00132464,1994,New England Council Inc,,New England Council Inc,C00132464,PB,,,G1000,Phone,N,0,1
C00132480,1994,International Taxicab Assn,,International Taxicab Assn,C00132480,PB,,,T4200,NTPA89,N,0,1
C00133215,1994,National Grape Co-op Assn,,National Grape Co-op Assn,C00133215,PB,,,A1400,Name,N,0,1
C00133223,1994,Dow Corning,Dow Chemical/Corning,Dow Chemical/Corning,C00133223,PB,,,M1500,S&P94,N,0,1
C00133389,1994,Futures Industry Assn,,Futures Industry Assn,C00133389,PB,,,F2200,NTPA89,N,0,1
C00133504,1994,National Women's Political Caucus,National Women's Political Caucus,National Women's Political Caucus,C00133504,PI,,,J7400,AFP88,N,0,1
C00133561,1994,Oklahoma ACRE,National Rural Electric Cooperative Assn,National Rural Electric Cooperative Assn,C00133561,PB,,,E1610,AFP88,N,0,1
C00133579,1994,Northern Virginia Builders Assn,,Northern Virginia Builders Assn,C00133579,PB,,,B1500,Name,N,0,1
C00135103,1994,Western Coal Traffic League,,Western Coal Traffic League,C00135103,PB,,,E1210,Name,N,0,1
C00135186,1994,LaSalle National Corp,,LaSalle National Corp,C00135186,PB,,,F1100,Duns,N,0,1
C00135368,1994,Sierra Club,Sierra Club,Sierra Club,C00135368,PI,,,JE300,AFP88,N,0,1
C00135376,1994,First Citizens Bank,,First Citizens Bank,C00135376,PB,,,F1100,S&P,N,0,1
C00135459,1994,Parker-Hannifin,,Parker-Hannifin,C00135459,PB,,,M2300,S&P94,Y,0,1
C00135525,1994,American National Insurance,,American National Insurance,C00135525,PB,,,F3100,S&P94,Y,0,1
C00135541,1994,To Protect Our Heritage PAC,,To Protect Our Heritage PAC,C00135541,PI,,,J5100,FEC/RAC,N,0,1
C00135590,1994,Institute of Makers of Explosives,,Institute of Makers of Explosives,C00135590,PB,,,M1100,Name,N,0,1
C00135632,1994,Friends Of Roberti,,Friends Of Roberti,C00135632,PU,, ,Y0000,,N,0,1
C00135681,1994,Farmers Group,Zurich Financial Services,Zurich Financial Services,C00135681,PB,,,F3100,S&P94,N,0,1
C00135707,1994,Office & Professional Employees 2,Office & Professional Employees Union,Office & Professional Employees Union,C00135707,PL,,,L5000,Phone,N,0,1
C00135731,1994,Tennessee Walking Horse Breeders,,Tennessee Walking Horse Breeders,C00135731,PB,,,A3500,Name,N,0,1
C00135855,1994,Energen Corp,,Energen Corp,C00135855,PB,,,E1140,Duns,N,0,1
C00136317,1994,McDermott International,McDermott International,McDermott International,C00136317,PB,,,E1700,S&P94,Y,0,1
C00136341,1994,Jitney-Jungle Inc,,Jitney-Jungle Inc,C00136341,PB,,,G2400,S&P94,N,0,1
C00136390,1994,Charter One Bank,,Charter One Bank,C00136390,PB,,,F1200,S&P94,N,0,1
C00136523,1994,Emigrant Savings Bank,,Emigrant Savings Bank,C00136523,PB,,,F1200,Name,N,0,1
C00136838,1994,Arizona Farm Bureau,,Arizona Farm Bureau,C00136838,PB,,,A6500,Name,N,0,1
C00136895,1994,Human Life PAC,,Human Life PAC,C00136895,PI,,,J7120,Phone,N,0,1
C00137158,1994,First Federal Savings Bank of California,,First Federal Savings Bank of California,C00137158,PB,,,F1200,RandMc,N,0,1
C00137265,1994,John Hancock Mutual Life,,John Hancock Mutual Life,C00137265,PB,,,F3100,Phone,Y,0,1
C00137273,1994,Manufacturers & Traders Trust Co,M&T Bank,M&T Bank,C00137273,PB,,,F1100,S&P94,N,0,1
C00137802,1994,Susquehanna Pfaltzgraff,,Susquehanna Pfaltzgraff,C00137802,PB,,,M4000,S&P/Phone,N,0,1
C00137828,1994,American President Lines,American President Lines,American President Lines,C00137828,PB,,,T6200,S&P94,Y,0,1
C00138107,1994,Conservative Order of Good Guys,,Conservative Order of Good Guys,C00138107,PI,,,J1100,Name,N,0,1
C00138123,1994,Sunsweet Growers,Sun-Diamond Growers,Sun-Diamond Growers,C00138123,PB,,,A1400,S&P94,Y,0,1
C00138271,1994,Anchor Savings Bank,,Anchor Savings Bank,C00138271,PB,,,F1200,RandMc,N,0,1
C00138339,1994,National Tour Assn,,National Tour Assn,C00138339,PB,,,T9400,NTPA89,N,0,1
C00138552,1994,Teamsters Local 523,Teamsters Union,Teamsters Union,C00138552,PL,,,LT300,Name,N,0,1
C00138560,1994,Washington PAC,,Washington PAC,C00138560,PI,,,J5100,AFP88,N,0,1
C00138636,1994,Agway Inc,,Agway Inc,C00138636,PB,,,A4200,S&P94,Y,0,1
C00138701,1994,Americans for Good Government,,Americans for Good Government,C00138701,PI,,,J5100,AFP88,N,0,1
C00138974,1994,TTX Co,,TTX Co,C00138974,PB,,,T5300,S&P94,Y,0,1
C00139071,1994,American Institute of Architects,,American Institute of Architects,C00139071,PB,,,B4200,NTPA89,N,0,1
C00139089,1994,Gannett Outdoor,,Gannett Outdoor,C00139089,PB,,,G5230,S&P94,N,0,1
C00139097,1994,Conservative National Cmte,,Conservative National Cmte,C00139097,PI,,,J1100,Ph/News,N,0,1
C00139105,1994,Northern Ohio Petroleum Retailers Assn,,Northern Ohio Petroleum Retailers Assn,C00139105,PB,,,E1170,Name,N,0,1
C00139147,1994,Second National Bank of Bay City,Second National Corp,Second National Corp,C00139147,PB,,,F1100,RandMc,N,0,1
C00139451,1994,Kansas City Southern Industries,,Kansas City Southern Industries,C00139451,PB,,,T5100,S&P94,Y,0,1
C00139477,1994,Oklahoma Bankers Assn,American Bankers Assn,American Bankers Assn,C00139477,PB,,,F1100,AFP88,N,0,1
C00139519,1994,Motion Picture Assn of America,,Motion Picture Assn of America,C00139519,PB,,,C2400,NTPA88,N,0,1
C00139568,1994,Illinois Bankers Assn,American Bankers Assn,American Bankers Assn,C00139568,PB,,,F1100,AFP88,N,0,1
C00139642,1994,Indiana Michigan Power,American Electric Power,American Electric Power,C00139642,PB,,,E1600,S&P94,N,0,1
C00139659,1994,Joint Action Cmte for Political Affairs,,Joint Action Cmte for Political Affairs,C00139659,PI,,,J5100,AFP88,N,0,1
C00139667,1994,UGI Corp,,UGI Corp,C00139667,PB,,,E1140,S&P94,Y,0,1
C00139683,1994,IBEW Local 177,International Brotherhood of Electrical Workers,International Brotherhood of Electrical Workers,C00139683,PL,,,LC150,Name,N,0,1
C00139741,1994,Independent Action,Sen Tom Harkin/Rep Mo Udall,Independent Action,C00139741,PI,,D,J2100,FEC,N,0,1
C00139774,1994,Marine Midland Banks,,Marine Midland Banks,C00139774,PB,,,F1100,S&P94,N,0,1
C00139964,1994,National Assn of Wheat Growers,,National Assn of Wheat Growers,C00139964,PB,,,A1500,NTPA89,N,0,1
C00139972,1994,Mid-America Conservative PAC,,Mid-America Conservative PAC,C00139972,PI,,,J1100,Phone,N,0,1
C00140061,1994,American College of Emergency Physicians,,American College of Emergency Physicians,C00140061,PB,,,H1100,AFP88,N,0,1
C00140376,1994,Fund for a Democratic Majority,Edward M. Kennedy (D-Mass),Fund for a Democratic Majority,C00140376,PI,,D,J2100,AFP88,N,0,1
C00140384,1994,Shelter Mutual Insurance,,Shelter Mutual Insurance,C00140384,PB,,,F3100,S&P94,N,0,1
C00140673,1994,Hamilton Bank,CoreStates Financial Corp,CoreStates Financial Corp,C00140673,PB,,,F1100,S&P94,N,0,1
C00140699,1994,Apartment Assn of Tarrant County,,Apartment Assn of Tarrant County,C00140699,PB,,,F4500,Phone,N,0,1
C00140707,1994,Louisiana Bankers Assn,American Bankers Assn,American Bankers Assn,C00140707,PB,,,F1100,AFP88,N,0,1
C00140731,1994,Ray Ellison Industries,,Ray Ellison Industries,C00140731,PB,,,B2000,Phone,Y,0,1
C00140749,1994,IBEW Local 915,International Brotherhood of Electrical Workers,International Brotherhood of Electrical Workers,C00140749,PL,,,LC150,Name,N,0,1
C00140772,1994,Letter Carriers Local 343,National Assn of Letter Carriers,National Assn of Letter Carriers,C00140772,PL,,,L1500,AFP88,N,0,1
C00140970,1994,Harry S Truman Club,,Harry S Truman Club,C00140970,PI,,,J1200,Phone,N,0,1
C00141002,1994,ITT Corp,ITT Corp,ITT Corp,C00141002,PB,,,F3100,S&P94,Y,0,1
C00141036,1994,National City Corp,,National City Corp,C00141036,PB,,,F1100,S&P94,N,0,1
C00141226,1994,Century 21 Real Estate,Metropolitan Life,Metropolitan Life,C00141226,PB,,,F4200,S&P94,N,0,1
C00141333,1994,Orange & Rockland Utilities,,Orange & Rockland Utilities,C00141333,PB,,,E1620,S&P94,Y,0,1
C00141341,1994,Illinois Right to Life,Right to Life,Right to Life,C00141341,PI,,,J7120,AFP88,N,0,1
C00141382,1994,"Gannett, Fleming et al",,"Gannett, Fleming et al",C00141382,PB,,,B4000,Phone,N,0,1
C00141572,1994,Oregon Right to Life,Right to Life,Right to Life,C00141572,PI,,,J7120,Name,N,0,1
C00141697,1994,Allegheny Ludlum Steel Corp,Allegheny Ludlum,Allegheny Ludlum,C00141697,PB,,,M2100,S&P94,N,0,1
C00141747,1994,Northern Califonians for Good Government,,Northern Califonians for Good Government,C00141747,PI,,,J5100,AFP88,N,0,1
C00141879,1994,Deblois Oil,,Deblois Oil,C00141879,PB,,,E1160,S&P94,N,0,1
C00141903,1994,Auto Dealers & Drivers for Free Trade,,Auto Dealers & Drivers for Free Trade,C00141903,PB,,,T2310,AFP88,N,0,1
C00141937,1994,National Liberty Cmte,,National Liberty Cmte,C00141937,PI,,,J1300,Report,N,0,1
C00141945,1994,Hunt Oil,,Hunt Companies,C00141945,PB,,,E1120,S&P94,N,0,1
C00141960,1994,Joseph E Seagram & Sons,,Joseph E Seagram & Sons,C00141960,PB,,,G2820,S&P94,Y,1,1
C00142117,1994,Free Cuba PAC,,Free Cuba PAC,C00142117,PI,,,J5200,AFP88,Y,0,1
C00142158,1994,Ogden Corp,,Ogden Corp,C00142158,PB,,,E3000,S&P94,Y,0,1
C00142299,1994,Jacobs Engineering Group,,Jacobs Engineering Group,C00142299,PB,,,B4000,S&P94,Y,0,1
C00142307,1994,Watkins Associated Industries,,Watkins Associated Industries,C00142307,PB,,,T3100,Duns,Y,0,1
C00142315,1994,Boyd Gaming,,Boyd Gaming,C00142315,PB,,,G6500,Name,Y,0,1
C00142422,1994,Congressional Action Cmte of Texas,,Congressional Action Cmte of Texas,C00142422,PI,,,J5100,RAC/Kent,N,0,1
C00142596,1994,Compass Bancshares,,Compass Bancshares,C00142596,PB,,,F1100,S&P94,N,0,1
C00142653,1994,Alerted Democratic Majority,,Alerted Democratic Majority,C00142653,PI,,,J1200,Phone,N,0,1
C00142695,1994,Sierra Development,,Sierra Development,C00142695,PB,,,G6500,FECDocs,N,0,1
C00142737,1994,First Magnolia Federal Savings & Loan,,First Magnolia Federal Savings & Loan,C00142737,PB,,,F1200,RandMc,N,0,1
C00142786,1994,Nike Inc,,Nike Inc,C00142786,PB,,,M3200,S&P94,Y,0,1
C00142828,1994,GEICO Insurance,,GEICO Insurance,C00142828,PB,,,F3400,S&P94,Y,0,1
C00142836,1994,MCI Telecommunications,,MCI Telecommunications,C00142836,PB,,,C4200,S&P94,N,0,1
C00142844,1994,United New Mexico Financial Corp,,United New Mexico Financial Corp,C00142844,PB,,,F1100,RandMc,N,0,1
C00142893,1994,Inman Mills,,Inman Mills,C00142893,PB,,,M8000,S&P94,N,0,1
C00143065,1994,Sensormatic Electronics,,Sensormatic Electronics,C00143065,PB,,,G5290,S&P94,Y,0,1
C00143099,1994,Fund for a Republican Majority,Ted Stevens (R-Alaska),Fund for a Republican Majority,C00143099,PI,,R,J2200,AFP88,N,0,1
C00143164,1994,American United Life Insurance,,American United Life Insurance,C00143164,PB,,,F3100,Duns,Y,0,1
C00143206,1994,Thiokol,,Thiokol,C00143206,PB,,,D2000,S&P94,Y,0,1
C00143305,1994,CH2M HILL,,CH2M HILL,C00143305,PB,,,B4000,AnRpt90/Ph,Y,0,1
C00143461,1994,Showboat Inc,,Showboat Inc,C00143461,PB,,,G6500,S&P94,Y,0,1
C00143560,1994,American Dietetic Assn,,American Dietetic Assn,C00143560,PB,,,H1700,NTPA89,N,0,1
C00143636,1994,National Electric Sign Assn,,National Electric Sign Assn,C00143636,PB,,,G5230,NTPA89,Y,0,1
C00143867,1994,Equifax Inc,,Equifax Inc,C00143867,PB,,,F5200,S&P94,Y,0,1
C00143891,1994,Roundtable PAC,,Roundtable PAC,C00143891,PI,,,J5100,AFP88,N,0,1
C00143909,1994,Dean Foods,,Dean Foods,C00143909,PB,,,A2000,S&P94,Y,0,1
C00144063,1994,Nalco Chemical,,Nalco Chemical,C00144063,PB,,,M1000,S&P94,N,0,1
C00144105,1994,Fund for the Future Cmte,John Danforth (R-Mo),Fund for the Future Cmte,C00144105,PI,,R,J2200,AFP88,N,0,1
C00144147,1994,Mississippi Power,Southern Co,Southern Co,C00144147,PB,,,E1600,S&P94,N,0,1
C00144170,1994,Louisiana for American Security,,Louisiana for American Security,C00144170,PI,,,J5100,RAC/Kent,N,0,1
C00144261,1994,Appraisal Institute,,Appraisal Institute,C00144261,PB,,,F4700,NTPA89,N,0,1
C00144311,1994,May Department Stores,,May Department Stores,C00144311,PB,,,G4300,S&P94,N,0,1
C00144345,1994,Marion Merrell Dow,Dow Chemical,Dow Chemical,C00144345,PB,,,H4300,S&P94,N,0,1
C00144576,1994,"Baker, Manock & Jensen",,"Baker, Manock & Jensen",C00144576,PB,,,K1000,MartHubb,N,0,1
C00144766,1994,National Beer Wholesalers Assn,,National Beer Wholesalers Assn,C00144766,PB,,,G2850,AFP88,N,0,1
C00144774,1994,Southern Co,Southern Co,Southern Co,C00144774,PB,,,E1600,S&P94,Y,0,1
C00144790,1994,Nebraska Right to Life Cmte,Right to Life,Right to Life,C00144790,PI,,,J7120,Name,N,0,1
C00144824,1994,Piedmont Natural Gas,,Piedmont Natural Gas,C00144824,PB,,,E1140,S&P94,N,0,1
C00144949,1994,RIHT Financial Corp,Bank of Boston,Bank of Boston,C00144949,PB,,,F1100,S&P94,N,0,1
C00145144,1994,Lakeside National Bank/Lake Charles,,Lakeside National Bank/Lake Charles,C00145144,PB,,,F1100,RandMc,N,0,1
C00145177,1994,Shoney's Inc,,Shoney's Inc,C00145177,PB,,,G2900,S&P94,N,0,1
C00145201,1994,Minnesota League Savings/Commty Bankers,Savings & Community Bankers of America,Savings & Community Bankers of America,C00145201,PB,,,F1200,AFP90,N,0,1
C00145342,1994,"Manatt, Phelps & Phillips",,"Manatt, Phelps & Phillips",C00145342,PB,,,K1000,Phone,N,0,1
C00145623,1994,National Assn of Temporary Services,,National Assn of Temporary Services,C00145623,PB,,,G5250,AFP90,N,0,1
C00145789,1994,International Longshoremens Assn 1416,International Longshoremens Assn,International Longshoremens Assn,C00145789,PL,,,LT500,Name,N,0,1
C00146472,1994,Citizens for Family Planning,,Citizens for Family Planning,C00146472,PI,,,J7150,Name,N,0,1
C00146480,1994,Philadelphia Stock Exchange,,Philadelphia Stock Exchange,C00146480,PB,,,F2400,Name,N,0,1
C00146506,1994,National Court Reporters Assn,,National Court Reporters Assn,C00146506,PB,,,G5200,NTPA89,N,0,1
C00146555,1994,Associated General Contractors/ND,Associated General Contractors,Associated General Contractors,C00146555,PB,,,B1000,Name,N,0,1
C00146571,1994,Immigration PAC,,Immigration PAC,C00146571,PI,,,J9000,Phone,N,0,1
C00146605,1994,Farmers' Rice Cooperative,,Farmers' Rice Cooperative,C00146605,PB,,,A1600,Name,N,0,1
C00146639,1994,Ohio Democratic Congressional PAC,,Ohio Democratic Congressional PAC,C00146639,PI,,,J1200,Name,N,0,1
C00146969,1994,Armenian National Cmte,,Armenian National Cmte,C00146969,PI,,,J7500,EncAssns,Y,0,1
C00147066,1994,American Council of Life Insurance,,American Council of Life Insurance,C00147066,PB,,,F3300,AFP88,N,0,1
C00147173,1994,Wine & Spirits Wholesalers of America,Wine & Spirits Wholesalers of America,Wine & Spirits Wholesalers of America,C00147173,PB,,,G2850,AFP88,N,0,1
C00147231,1994,Crowley Maritime,,Crowley Maritime,C00147231,PB,,,T6200,S&P94,Y,0,1
C00147256,1994,MidCon Corp,Occidental Petroleum,Occidental Petroleum,C00147256,PB,,,E1140,Phone,N,0,1
C00147371,1994,Auto Warehouse Distributors Assn,,Auto Warehouse Distributors Assn,C00147371,PB,,,T2200,NTPA89,Y,0,1
C00147512,1994,Congressional Black Caucus PAC,,Congressional Black Caucus PAC,C00147512,PI,,,J7500,Nexis,N,0,1
C00147538,1994,Louisiana Savings & Loan League,Savings & Community Bankers of America,Savings & Community Bankers of America,C00147538,PB,,,F1200,AFP90,N,0,1
C00147702,1994,BankAmerica,BankAmerica,BankAmerica,C00147702,PB,,,F1100,S&P94,N,0,1
C00147736,1994,American Psychiatric Assn,American Psychiatric Assn,American Psychiatric Assn,C00147736,PB,,,H1110,AssnYB,N,0,1
C00147975,1994,KidsPAC,,KidsPAC,C00147975,PI,,,J7700,AFP88,N,0,1
C00147983,1994,National Action Cmte,,National Action Cmte,C00147983,PI,,,J5100,AFP88,N,0,1
C00148031,1994,Caterpillar Inc,,Caterpillar Inc,C00148031,PB,,,B6000,S&P94,Y,0,1
C00148155,1994,St Louisians for Better Government,,St Louisians for Better Government,C00148155,PI,,,J5100,AFP88,N,0,1
C00148353,1994,Peanut Butter & Nut Processors Assn,,Peanut Butter & Nut Processors Assn,C00148353,PB,,,A1600,NTPA89,N,0,1
C00148411,1994,Wickland Oil,,Wickland Oil,C00148411,PB,,,E1170,Duns,N,0,1
C00148528,1994,Jefferson-Pilot Corp,,Jefferson-Pilot Corp,C00148528,PB,,,F3100,S&P94,Y,0,1
C00148536,1994,Association of Home Appliance Manufacturers,,Association of Home Appliance Manufacturers,C00148536,PB,,,M4300,Name,N,0,1
C00148577,1994,American Democratic PAC,,American Democratic PAC,C00148577,PI,,,J1200,Phone,Y,0,1
C00148601,1994,American Agriculture Movement,,American Agriculture Movement,C00148601,PB,,,A6000,Phone,N,0,1
C00148734,1994,Salomon Brothers,,Salomon Brothers,C00148734,PB,,,F2100,S&P94,Y,0,1
C00148783,1994,Contran Corp,Contran Corp,Contran Corp,C00148783,PB,,,M1000,Hvr03,Y,0,1
C00148874,1994,Arizona Politically Interested Citizens,,Arizona Politically Interested Citizens,C00148874,PI,,,J5100,AFP88,N,0,1
C00148882,1994,Lincoln Club of Northern California,,Lincoln Club of Northern California,C00148882,PI,,,J1100,Phone,N,0,1
C00149013,1994,Fulbright & Jaworski,,Fulbright & Jaworski,C00149013,PB,,,K1000,Treasurer,N,0,1
